PUMA,coarse_bins,gender,phase,pop_scale_black,pop_scale_white,pop_scale_asian,pop_scale_other,pop_scale_latino,pop_scale_native,beds,county
00700,"[10,20)",Male,2020-03-01,739.0191780821918,2935.6876712328767,24.734246575342468,163.1123287671233,301.15616438356165,33.42465753424658,774,muskegon
02400,"[10,20)",Male,2020-03-01,742.6958904109589,2484.454794520548,59.83013698630137,143.05753424657536,235.3095890410959,24.4,774,berrien
01001,"[10,20)",Male,2020-03-01,227.28767123287673,2405.2383561643837,96.5972602739726,121.33150684931508,563.5397260273973,13.36986301369863,502,kent
00600,"[10,20)",Male,2020-03-01,40.109589041095894,2322.345205479452,8.021917808219179,72.1972602739726,303.4958904109589,22.06027397260274,628,lake
02500,"[10,20)",Male,2020-03-01,96.93150684931508,3145.594520547945,21.39178082191781,92.58630136986302,296.1424657534247,13.36986301369863,667,hillsdale
01600,"[10,20)",Male,2020-03-01,56.487671232876714,2823.7150684931507,13.035616438356165,46.46027397260274,125.0082191780822,15.70958904109589,807,huron
02000,"[10,20)",Male,2020-03-01,449.89589041095894,3826.789041095891,69.18904109589042,192.1917808219178,261.7150684931507,26.73972602739726,983,barry
00300,"[10,20)",Male,2020-03-01,19.386301369863016,2609.797260273973,14.706849315068494,71.86301369863014,52.14246575342466,36.0986301369863,828,alcona
01200,"[10,20)",Male,2020-03-01,100.27397260273972,3138.241095890411,30.416438356164385,103.28219178082192,187.5123287671233,80.21917808219179,1027,clare
01500,"[10,20)",Male,2020-03-01,1163.8465753424657,3099.8027397260275,45.79178082191781,142.3890410958904,553.5123287671233,24.065753424657537,1038,saginaw
02102,"[10,20)",Male,2020-03-01,619.0246575342466,1864.7616438356165,75.87397260273973,185.17260273972605,219.93424657534248,13.36986301369863,511,kalamazoo
02600,"[10,20)",Male,2020-03-01,377.3643835616439,3124.53698630137,30.416438356164385,154.42191780821918,153.08493150684933,15.375342465753423,727,jackson
01400,"[10,20)",Male,2020-03-01,92.58630136986302,3997.5890410958905,52.47671232876713,112.3068493150685,239.98904109589043,23.73150684931507,1046,bay
01300,"[10,20)",Male,2020-03-01,18.04931506849315,2120.460273972603,10.695890410958905,50.8054794520548,62.5041095890411,18.383561643835616,794,arenac
03211,"[10,20)",Male,2020-03-01,2721.769863013699,142.7232876712329,20.389041095890413,76.20821917808219,53.14520547945206,10.36164383561644,1178,wayne
03212,"[10,20)",Male,2020-03-01,1944.9808219178085,316.19726027397263,9.024657534246575,93.25479452054796,1226.350684931507,6.684931506849315,346,wayne
03207,"[10,20)",Male,2020-03-01,392.4054794520548,1890.4986301369863,11.364383561643836,95.92876712328768,433.85205479452054,15.04109589041096,163,wayne
03206,"[10,20)",Male,2020-03-01,180.15890410958903,2584.0602739726028,71.1945205479452,85.9013698630137,234.97534246575344,14.372602739726029,1050,wayne
03203,"[10,20)",Male,2020-03-01,270.0712328767123,3378.564383561644,53.14520547945206,203.2219178082192,204.55890410958904,9.35890410958904,674,wayne
03205,"[10,20)",Male,2020-03-01,694.2301369863014,1786.5479452054794,33.75890410958904,118.65753424657537,165.1178082191781,16.378082191780823,575,wayne
03210,"[10,20)",Male,2020-03-01,3793.364383561644,137.7095890410959,160.10410958904112,92.25205479452056,42.11506849315069,10.36164383561644,209,wayne
03201,"[10,20)",Male,2020-03-01,571.8958904109589,3220.4657534246576,428.16986301369866,173.8082191780822,154.42191780821918,10.695890410958905,440,wayne
03208,"[10,20)",Male,2020-03-01,4208.832876712329,243.6657534246575,4.010958904109589,98.93698630136988,97.26575342465752,8.356164383561644,672,wayne
03209,"[10,20)",Male,2020-03-01,3471.4849315068495,39.775342465753425,13.035616438356165,64.84383561643835,35.43013698630137,9.35890410958904,654,wayne
03204,"[10,20)",Male,2020-03-01,1055.2164383561644,2142.5205479452056,53.81369863013699,155.4246575342466,163.1123287671233,16.043835616438358,929,wayne
03202,"[10,20)",Male,2020-03-01,568.8876712328768,2543.950684931507,52.14246575342466,96.93150684931508,133.36438356164385,9.35890410958904,1087,wayne
03300,"[10,20)",Male,2020-03-01,110.3013698630137,3400.2904109589044,22.39452054794521,103.6164383561644,177.48493150684934,6.016438356164384,717,monroe
02800,"[10,20)",Male,2020-03-01,27.07397260273973,4547.758904109589,35.09589041095891,98.93698630136988,135.36986301369865,25.736986301369864,662,livingston
02901,"[10,20)",Male,2020-03-01,41.11232876712329,2968.109589041096,35.09589041095891,72.1972602739726,129.0191780821918,14.706849315068494,444,oakland
01900,"[10,20)",Male,2020-03-01,247.34246575342468,3754.926027397261,73.53424657534246,154.42191780821918,301.82465753424657,19.386301369863016,819,clinton
03100,"[10,20)",Male,2020-03-01,129.0191780821918,3561.3972602739727,22.72876712328767,124.0054794520548,161.44109589041096,21.057534246575344,782,st. clair
03004,"[10,20)",Male,2020-03-01,545.4904109589041,2339.72602739726,46.46027397260274,134.36712328767123,112.3068493150685,8.69041095890411,766,macomb
03213,"[10,20)",Male,2020-03-01,1564.9424657534248,1448.2904109589042,192.86027397260276,113.64383561643837,67.18356164383562,5.347945205479452,976,wayne
03001,"[10,20)",Male,2020-03-01,142.3890410958904,2651.578082191781,23.73150684931507,75.53972602739726,129.0191780821918,12.032876712328768,474,macomb
03005,"[10,20)",Male,2020-03-01,631.3917808219178,2203.3534246575346,38.43835616438356,136.03835616438357,89.9123287671233,11.364383561643836,470,macomb
03002,"[10,20)",Male,2020-03-01,203.2219178082192,3482.515068493151,126.0109589041096,94.5917808219178,111.63835616438357,9.024657534246575,424,macomb
03006,"[10,20)",Male,2020-03-01,616.3506849315069,2164.9150684931506,182.16438356164383,137.04109589041096,96.5972602739726,18.383561643835616,1222,macomb
03003,"[10,20)",Male,2020-03-01,206.23013698630135,2300.2849315068493,189.51780821917808,96.26301369863016,86.9041095890411,8.021917808219179,800,macomb
01801,"[10,20)",Male,2020-03-01,264.05479452054794,3762.2794520547945,289.7917808219178,171.8027397260274,239.98904109589043,18.04931506849315,843,ingham
01802,"[10,20)",Male,2020-03-01,762.7506849315068,905.8082191780824,99.27123287671232,203.8904109589041,448.8931506849315,12.032876712328768,245,ingham
02701,"[10,20)",Male,2020-03-01,84.23013698630137,2337.7205479452055,70.52602739726028,102.27945205479452,101.6109589041096,7.353424657534247,435,washtenaw
02703,"[10,20)",Male,2020-03-01,946.586301369863,1484.723287671233,151.07945205479453,192.86027397260276,157.43013698630136,9.35890410958904,552,washtenaw
02702,"[10,20)",Male,2020-03-01,265.05753424657536,2036.2301369863017,374.3561643835616,165.45205479452056,135.36986301369865,6.35068493150685,232,washtenaw
01701,"[10,20)",Male,2020-03-01,232.63561643835615,4135.967123287672,47.12876712328767,116.986301369863,231.2986301369863,24.4,878,genesee
01704,"[10,20)",Male,2020-03-01,76.87671232876713,4230.893150684931,19.72054794520548,106.62465753424658,174.14246575342466,27.40821917808219,1201,genesee
01702,"[10,20)",Male,2020-03-01,686.8767123287671,1804.2630136986304,14.706849315068494,132.36164383561643,126.67945205479452,18.04931506849315,427,genesee
01703,"[10,20)",Male,2020-03-01,1779.194520547945,641.7534246575343,10.695890410958905,129.6876712328767,120.9972602739726,9.35890410958904,117,genesee
02906,"[10,20)",Male,2020-03-01,395.413698630137,2875.1890410958904,267.06301369863013,111.63835616438357,102.94794520547946,6.684931506849315,1187,oakland
02904,"[10,20)",Male,2020-03-01,1112.7068493150684,1725.0465753424658,80.55342465753425,158.09863013698632,486.99726027397264,17.715068493150685,425,oakland
02907,"[10,20)",Male,2020-03-01,1720.0328767123287,1526.8383561643836,172.47123287671235,144.3945205479452,74.2027397260274,7.353424657534247,1201,oakland
02908,"[10,20)",Male,2020-03-01,808.5424657534247,2407.578082191781,60.16438356164384,161.1068493150685,110.63561643835617,17.715068493150685,338,oakland
02905,"[10,20)",Male,2020-03-01,184.5041095890411,2326.356164383562,263.0520547945206,91.58356164383562,115.98356164383564,7.687671232876712,700,oakland
02903,"[10,20)",Male,2020-03-01,222.27397260273975,2889.895890410959,587.6054794520549,114.64657534246577,136.7068493150685,5.013698630136987,638,oakland
02902,"[10,20)",Male,2020-03-01,83.56164383561644,3199.408219178082,67.18356164383562,94.25753424657536,163.44657534246576,7.0191780821917815,371,oakland
00200,"[10,20)",Male,2020-03-01,37.1013698630137,2181.9616438356165,15.375342465753423,161.1068493150685,52.14246575342466,364.32876712328766,907,alger
02101,"[10,20)",Male,2020-03-01,246.0054794520548,2423.956164383562,45.79178082191781,139.04657534246576,123.33698630136986,7.0191780821917815,490,kalamazoo
01003,"[10,20)",Male,2020-03-01,350.29041095890415,3331.101369863014,149.4082191780822,154.42191780821918,233.3041095890411,12.367123287671234,430,kent
01004,"[10,20)",Male,2020-03-01,60.16438356164384,2826.054794520548,20.389041095890413,78.21369863013699,186.84383561643835,11.364383561643836,77,kent
01002,"[10,20)",Male,2020-03-01,1265.791780821918,1723.041095890411,103.28219178082192,216.25753424657535,961.2931506849316,19.386301369863016,1422,kent
02300,"[10,20)",Male,2020-03-01,171.8027397260274,2501.5013698630137,15.70958904109589,126.67945205479452,371.68219178082194,28.07671232876713,518,cass
01100,"[10,20)",Male,2020-03-01,131.0246575342466,4351.890410958904,29.413698630136988,112.3068493150685,216.5917808219178,26.07123287671233,757,ionia
00400,"[10,20)",Male,2020-03-01,21.39178082191781,3068.383561643836,14.038356164383565,91.58356164383562,83.56164383561644,57.824657534246576,883,antrim
00500,"[10,20)",Male,2020-03-01,36.0986301369863,2880.8712328767124,24.065753424657537,87.57260273972604,133.36438356164385,61.83561643835617,881,benzie
02200,"[10,20)",Male,2020-03-01,63.50684931506849,2200.01095890411,17.046575342465754,70.86027397260274,222.6082191780822,9.024657534246575,640,branch
00900,"[10,20)",Male,2020-03-01,51.8082191780822,2407.912328767123,18.71780821917808,66.5150684931507,281.7698630136986,14.706849315068494,585,allegan
00100,"[0,10)",Male,2020-03-01,15.70958904109589,2714.082191780822,18.71780821917808,124.33972602739726,82.89315068493151,88.57534246575342,1536,baraga
00801,"[0,10)",Male,2020-03-01,60.49863013698631,2274.882191780822,136.37260273972603,135.7041095890411,733.0027397260275,6.016438356164384,458,ottawa
00802,"[0,10)",Male,2020-03-01,36.43287671232877,2606.454794520548,28.07671232876713,82.22465753424657,202.55342465753424,7.0191780821917815,423,ottawa
00700,"[0,10)",Male,2020-03-01,671.8356164383562,2594.4219178082194,20.054794520547947,254.02739726027397,356.3068493150685,25.068493150684933,774,muskegon
02400,"[0,10)",Male,2020-03-01,705.9287671232877,2146.531506849315,47.79726027397261,188.84931506849315,284.1095890410959,21.39178082191781,774,berrien
01001,"[0,10)",Male,2020-03-01,201.8849315068493,2196.668493150685,69.85753424657534,197.2054794520548,777.4575342465754,11.03013698630137,502,kent
00600,"[0,10)",Male,2020-03-01,34.09315068493151,1920.5808219178084,10.695890410958905,81.55616438356165,350.95890410958907,11.6986301369863,628,lake
02500,"[0,10)",Male,2020-03-01,33.42465753424658,2576.7068493150687,14.038356164383565,104.95342465753426,322.8821917808219,9.35890410958904,667,hillsdale
01600,"[0,10)",Male,2020-03-01,14.372602739726029,2388.860273972603,10.027397260273974,55.484931506849314,139.71506849315068,8.356164383561644,807,huron
02000,"[0,10)",Male,2020-03-01,413.1287671232877,3246.2027397260276,58.827397260273976,265.7260273972603,329.9013698630137,20.72328767123288,983,barry
00300,"[0,10)",Male,2020-03-01,12.367123287671234,2189.983561643836,8.021917808219179,87.9068493150685,47.79726027397261,29.413698630136988,828,alcona
01200,"[0,10)",Male,2020-03-01,33.42465753424658,2147.5342465753424,24.065753424657537,113.64383561643837,203.8904109589041,83.56164383561644,1027,clare
01500,"[0,10)",Male,2020-03-01,962.6301369863014,2391.868493150685,50.136986301369866,196.53698630136984,562.5369863013699,18.71780821917808,1038,saginaw
02102,"[0,10)",Male,2020-03-01,559.1945205479452,1508.7890410958903,62.16986301369863,251.35342465753425,218.5972602739726,11.03013698630137,511,kalamazoo
02600,"[0,10)",Male,2020-03-01,260.37808219178083,2613.8082191780823,30.75068493150685,242.66301369863015,199.54520547945205,12.032876712328768,727,jackson
01400,"[0,10)",Male,2020-03-01,72.86575342465754,3342.8,52.47671232876713,167.79178082191785,271.74246575342465,17.046575342465754,1046,bay
01300,"[0,10)",Male,2020-03-01,8.021917808219179,1672.9041095890411,10.36164383561644,48.465753424657535,48.8,11.6986301369863,794,arenac
03211,"[0,10)",Male,2020-03-01,2264.186301369863,77.21095890410959,15.04109589041096,89.24383561643836,40.44383561643835,5.347945205479452,1178,wayne
03212,"[0,10)",Male,2020-03-01,1633.7972602739726,333.9123287671233,6.684931506849315,110.63561643835617,1730.3945205479454,5.013698630136987,346,wayne
03207,"[0,10)",Male,2020-03-01,318.5369863013699,1559.9287671232878,16.043835616438358,133.36438356164385,527.441095890411,9.693150684931508,163,wayne
03206,"[0,10)",Male,2020-03-01,155.09041095890413,2046.9260273972604,87.9068493150685,103.28219178082192,210.9095890410959,3.676712328767123,1050,wayne
03203,"[0,10)",Male,2020-03-01,214.58630136986304,3426.027397260274,65.17808219178083,199.2109589041096,198.54246575342464,8.356164383561644,674,wayne
03205,"[0,10)",Male,2020-03-01,699.5780821917808,1468.345205479452,34.09315068493151,160.10410958904112,178.82191780821918,9.35890410958904,575,wayne
03210,"[0,10)",Male,2020-03-01,2969.1123287671235,167.12328767123287,149.07397260273973,102.94794520547946,32.75616438356165,9.024657534246575,209,wayne
03201,"[0,10)",Male,2020-03-01,486.3287671232877,2804.328767123288,580.2520547945205,243.33150684931508,205.56164383561645,12.367123287671234,440,wayne
03208,"[0,10)",Male,2020-03-01,3359.178082191781,248.3452054794521,3.008219178082192,131.0246575342466,126.34520547945206,5.682191780821918,672,wayne
03209,"[0,10)",Male,2020-03-01,2557.320547945206,14.038356164383565,3.3424657534246576,60.83287671232877,30.08219178082192,4.345205479452055,654,wayne
03204,"[0,10)",Male,2020-03-01,948.9260273972604,1855.068493150685,85.56712328767124,200.213698630137,210.24109589041095,13.36986301369863,929,wayne
03202,"[0,10)",Male,2020-03-01,448.8931506849315,1911.890410958904,60.83287671232877,129.0191780821918,124.0054794520548,7.687671232876712,1087,wayne
03300,"[0,10)",Male,2020-03-01,84.23013698630137,2751.1835616438357,16.71232876712329,132.69589041095892,164.44931506849315,6.35068493150685,717,monroe
02800,"[0,10)",Male,2020-03-01,19.052054794520547,3598.832876712329,29.079452054794523,103.28219178082192,130.02191780821917,10.695890410958905,662,livingston
02901,"[0,10)",Male,2020-03-01,26.07123287671233,2456.378082191781,35.76438356164384,88.9095890410959,130.35616438356166,8.356164383561644,444,oakland
01900,"[0,10)",Male,2020-03-01,190.18630136986303,3066.7123287671234,68.85479452054796,173.47397260273974,281.4356164383562,13.36986301369863,819,clinton
03100,"[0,10)",Male,2020-03-01,100.94246575342466,2883.2109589041097,17.38082191780822,175.813698630137,187.5123287671233,8.69041095890411,782,st. clair
03004,"[0,10)",Male,2020-03-01,562.2027397260274,1908.882191780822,47.12876712328767,170.8,142.7232876712329,5.347945205479452,766,macomb
03213,"[0,10)",Male,2020-03-01,1217.9945205479453,1225.682191780822,198.87671232876713,135.7041095890411,63.84109589041096,3.676712328767123,976,wayne
03001,"[0,10)",Male,2020-03-01,113.97808219178084,2270.2027397260276,22.39452054794521,106.29041095890412,143.39178082191782,7.0191780821917815,474,macomb
03005,"[0,10)",Male,2020-03-01,511.3972602739726,1939.6328767123289,33.09041095890411,161.77534246575345,92.92054794520548,9.024657534246575,470,macomb
03002,"[0,10)",Male,2020-03-01,139.71506849315068,3056.350684931507,151.07945205479453,137.04109589041096,151.413698630137,8.69041095890411,424,macomb
03006,"[0,10)",Male,2020-03-01,597.6328767123288,1830.3342465753424,203.55616438356165,192.5260273972603,110.3013698630137,12.7013698630137,1222,macomb
03003,"[0,10)",Male,2020-03-01,171.8027397260274,1919.9123287671232,221.93972602739728,108.96438356164384,94.25753424657536,4.345205479452055,800,macomb
01801,"[0,10)",Male,2020-03-01,124.67397260273974,2067.31506849315,181.16164383561645,168.1260273972603,190.85479452054796,8.021917808219179,843,ingham
01802,"[0,10)",Male,2020-03-01,723.6438356164384,1055.2164383561644,97.93424657534248,331.9068493150685,548.4986301369863,10.36164383561644,245,ingham
02701,"[0,10)",Male,2020-03-01,63.84109589041096,1806.6027397260275,65.5123287671233,123.33698630136986,108.2958904109589,6.35068493150685,435,washtenaw
02703,"[0,10)",Male,2020-03-01,833.945205479452,1388.7945205479452,205.8958904109589,271.74246575342465,222.94246575342467,7.687671232876712,552,washtenaw
02702,"[0,10)",Male,2020-03-01,171.46849315068494,935.2219178082192,237.3150684931507,143.39178082191782,101.6109589041096,2.673972602739726,232,washtenaw
01701,"[0,10)",Male,2020-03-01,143.72602739726028,3357.1726027397262,55.81917808219178,144.3945205479452,257.7041095890411,13.36986301369863,878,genesee
01704,"[0,10)",Male,2020-03-01,83.56164383561644,3520.619178082192,24.734246575342468,127.68219178082192,154.08767123287672,14.372602739726029,1201,genesee
01702,"[0,10)",Male,2020-03-01,558.1917808219179,1462.6630136986305,17.046575342465754,137.7095890410959,130.69041095890412,12.367123287671234,427,genesee
01703,"[0,10)",Male,2020-03-01,1576.3068493150686,724.9808219178083,4.010958904109589,217.26027397260276,177.48493150684934,11.6986301369863,117,genesee
02906,"[0,10)",Male,2020-03-01,238.986301369863,2262.515068493151,190.5205479452055,135.36986301369865,81.22191780821917,3.3424657534246576,1187,oakland
02904,"[0,10)",Male,2020-03-01,982.3506849315067,1576.9753424657536,122.33424657534248,222.27397260273975,701.2493150684932,10.36164383561644,425,oakland
02907,"[0,10)",Male,2020-03-01,1234.7068493150684,1143.4575342465755,318.5369863013699,140.38356164383563,83.56164383561644,8.69041095890411,1201,oakland
02908,"[0,10)",Male,2020-03-01,655.7917808219179,2578.378082191781,76.87671232876713,225.6164383561644,134.36712328767123,10.027397260273974,338,oakland
02905,"[0,10)",Male,2020-03-01,175.813698630137,1842.3671232876711,363.66027397260274,104.95342465753426,131.0246575342466,7.353424657534247,700,oakland
02903,"[0,10)",Male,2020-03-01,134.7013698630137,2281.567123287671,684.8712328767124,154.75616438356164,140.38356164383563,8.021917808219179,638,oakland
02902,"[0,10)",Male,2020-03-01,55.81917808219178,2532.586301369863,74.2027397260274,97.93424657534248,187.1780821917808,7.0191780821917815,371,oakland
00200,"[0,10)",Male,2020-03-01,10.36164383561644,1851.7260273972604,11.6986301369863,175.14520547945207,50.136986301369866,339.5945205479452,907,alger
02101,"[0,10)",Male,2020-03-01,219.26575342465753,2161.5726027397263,47.79726027397261,171.13424657534247,165.78630136986305,10.695890410958905,490,kalamazoo
01003,"[0,10)",Male,2020-03-01,294.13698630136986,2843.769863013699,178.15342465753426,206.8986301369863,287.45205479452056,6.35068493150685,430,kent
01004,"[0,10)",Male,2020-03-01,54.48219178082192,2397.2164383561644,20.72328767123288,116.31780821917808,224.94794520547947,5.013698630136987,77,kent
01002,"[0,10)",Male,2020-03-01,1162.509589041096,1903.2,85.9013698630137,356.64109589041095,1300.5534246575344,16.378082191780823,1422,kent
02300,"[0,10)",Male,2020-03-01,122,2053.276712328767,14.038356164383565,171.8027397260274,418.1424657534247,21.057534246575344,518,cass
01100,"[0,10)",Male,2020-03-01,38.104109589041094,3663.6767123287673,11.6986301369863,133.6986301369863,241.32602739726028,14.038356164383565,757,ionia
00400,"[0,10)",Male,2020-03-01,15.70958904109589,2690.0164383561646,16.71232876712329,110.96986301369864,98.6027397260274,52.47671232876713,883,antrim
00500,"[0,10)",Male,2020-03-01,18.383561643835616,2501.1671232876715,20.389041095890413,116.986301369863,147.06849315068493,54.48219178082192,881,benzie
02200,"[0,10)",Male,2020-03-01,48.8,2012.4986301369863,11.6986301369863,102.94794520547946,282.43835616438355,9.35890410958904,640,branch
00900,"[0,10)",Male,2020-03-01,32.75616438356165,2177.282191780822,12.7013698630137,86.23561643835617,334.24657534246575,13.035616438356165,585,allegan
00100,"[50,60)",Male,2020-03-01,74.53698630136986,4454.169863013699,17.38082191780822,42.44931506849315,23.063013698630137,64.17534246575343,1536,baraga
00801,"[50,60)",Male,2020-03-01,41.44657534246576,2784.27397260274,68.18630136986302,16.378082191780823,226.61917808219175,14.372602739726029,458,ottawa
00802,"[50,60)",Male,2020-03-01,13.035616438356165,2412.9260273972604,17.715068493150685,10.695890410958905,50.136986301369866,4.67945205479452,423,ottawa
00700,"[50,60)",Male,2020-03-01,475.6328767123288,3533.654794520548,14.038356164383565,39.106849315068494,96.93150684931508,30.75068493150685,774,muskegon
02400,"[50,60)",Male,2020-03-01,437.5287671232877,3225.813698630137,35.09589041095891,37.1013698630137,76.87671232876713,14.372602739726029,774,berrien
01001,"[50,60)",Male,2020-03-01,117.65479452054797,2594.7561643835616,48.8,21.726027397260275,185.17260273972605,12.367123287671234,502,kent
00600,"[50,60)",Male,2020-03-01,44.12054794520548,2791.293150684932,1.6712328767123288,25.068493150684933,82.55890410958905,20.72328767123288,628,lake
02500,"[50,60)",Male,2020-03-01,86.56986301369864,3446.750684931507,7.0191780821917815,31.753424657534246,128.68493150684932,11.6986301369863,667,hillsdale
01600,"[50,60)",Male,2020-03-01,18.71780821917808,3399.956164383562,4.345205479452055,21.726027397260275,60.83287671232877,10.36164383561644,807,huron
02000,"[50,60)",Male,2020-03-01,330.9041095890411,4299.413698630137,39.106849315068494,47.79726027397261,86.56986301369864,24.734246575342468,983,barry
00300,"[50,60)",Male,2020-03-01,7.353424657534247,3777.320547945206,5.013698630136987,27.07397260273973,27.742465753424657,31.753424657534246,828,alcona
01200,"[50,60)",Male,2020-03-01,93.92328767123288,2784.9424657534246,17.046575342465754,25.068493150684933,62.83835616438356,43.11780821917809,1027,clare
01500,"[50,60)",Male,2020-03-01,770.772602739726,3615.8794520547945,37.76986301369863,34.42739726027398,239.65479452054797,11.03013698630137,1038,saginaw
02102,"[50,60)",Male,2020-03-01,303.1616438356165,1767.495890410959,41.78082191780822,26.07123287671233,62.16986301369863,11.364383561643836,511,kalamazoo
02600,"[50,60)",Male,2020-03-01,313.85753424657537,3627.912328767124,17.715068493150685,25.068493150684933,68.52054794520548,13.36986301369863,727,jackson
01400,"[50,60)",Male,2020-03-01,51.47397260273973,4555.446575342466,29.413698630136988,27.07397260273973,106.62465753424658,20.72328767123288,1046,bay
01300,"[50,60)",Male,2020-03-01,4.010958904109589,3083.090410958904,5.013698630136987,30.416438356164385,26.405479452054795,20.389041095890413,794,arenac
03211,"[50,60)",Male,2020-03-01,2793.9671232876713,429.841095890411,10.027397260273974,45.45753424657534,42.78356164383562,15.04109589041096,1178,wayne
03212,"[50,60)",Male,2020-03-01,1800.9205479452055,411.7917808219178,5.682191780821918,31.084931506849315,500.0328767123288,10.027397260273974,346,wayne
03207,"[50,60)",Male,2020-03-01,241.6602739726027,2451.0301369863014,12.032876712328768,31.41917808219178,161.44109589041096,15.375342465753423,163,wayne
03206,"[50,60)",Male,2020-03-01,111.3041095890411,3049.665753424658,54.14794520547945,23.3972602739726,99.27123287671232,10.36164383561644,1050,wayne
03203,"[50,60)",Male,2020-03-01,105.28767123287672,2885.2164383561644,40.778082191780825,77.54520547945206,92.25205479452056,9.693150684931508,674,wayne
03205,"[50,60)",Male,2020-03-01,334.24657534246575,2154.887671232877,29.747945205479457,29.079452054794523,65.17808219178083,13.704109589041096,575,wayne
03210,"[50,60)",Male,2020-03-01,2200.345205479452,310.5150684931507,92.92054794520548,32.75616438356165,24.734246575342468,4.345205479452055,209,wayne
03201,"[50,60)",Male,2020-03-01,359.3150684931507,3690.082191780822,280.0986301369863,41.78082191780822,75.87397260273973,12.032876712328768,440,wayne
03208,"[50,60)",Male,2020-03-01,2566.01095890411,480.6465753424658,10.36164383561644,34.09315068493151,46.7945205479452,11.03013698630137,672,wayne
03209,"[50,60)",Male,2020-03-01,2498.827397260274,60.16438356164384,2.33972602739726,29.747945205479457,16.378082191780823,8.356164383561644,654,wayne
03204,"[50,60)",Male,2020-03-01,621.3643835616439,2678.317808219178,53.47945205479452,39.44109589041096,64.84383561643835,16.378082191780823,929,wayne
03202,"[50,60)",Male,2020-03-01,266.3945205479452,3463.1287671232876,60.83287671232877,30.416438356164385,56.82191780821918,12.7013698630137,1087,wayne
03300,"[50,60)",Male,2020-03-01,68.18630136986302,3833.1397260273975,15.04109589041096,30.08219178082192,72.1972602739726,10.36164383561644,717,monroe
02800,"[50,60)",Male,2020-03-01,20.054794520547947,4820.169863013699,19.052054794520547,32.42191780821918,53.14520547945206,19.052054794520547,662,livingston
02901,"[50,60)",Male,2020-03-01,39.44109589041096,3456.109589041096,17.046575342465754,21.726027397260275,42.44931506849315,12.7013698630137,444,oakland
01900,"[50,60)",Male,2020-03-01,168.7945205479452,4169.391780821918,32.087671232876716,37.43561643835616,128.68493150684932,16.71232876712329,819,clinton
03100,"[50,60)",Male,2020-03-01,89.57808219178082,4014.635616438357,10.027397260273974,32.42191780821918,65.17808219178083,14.706849315068494,782,st. clair
03004,"[50,60)",Male,2020-03-01,283.10684931506853,3365.1945205479456,39.775342465753425,28.41095890410959,43.45205479452055,10.695890410958905,766,macomb
03213,"[50,60)",Male,2020-03-01,983.6876712328768,1686.2739726027398,120.9972602739726,33.09041095890411,31.753424657534246,8.021917808219179,976,wayne
03001,"[50,60)",Male,2020-03-01,109.96712328767124,2756.8657534246577,12.7013698630137,16.378082191780823,54.81643835616438,7.353424657534247,474,macomb
03005,"[50,60)",Male,2020-03-01,224.27945205479452,3091.780821917808,29.413698630136988,28.745205479452057,38.43835616438356,12.367123287671234,470,macomb
03002,"[50,60)",Male,2020-03-01,94.5917808219178,3434.717808219178,81.55616438356165,26.405479452054795,48.465753424657535,7.353424657534247,424,macomb
03006,"[50,60)",Male,2020-03-01,252.0219178082192,2769.9013698630138,92.92054794520548,40.109589041095894,38.104109589041094,12.7013698630137,1222,macomb
03003,"[50,60)",Male,2020-03-01,98.93698630136988,2724.4438356164383,159.43561643835616,42.11506849315069,33.42465753424658,6.35068493150685,800,macomb
01801,"[50,60)",Male,2020-03-01,123.67123287671234,3063.3698630136987,98.26849315068492,29.413698630136988,75.87397260273973,8.69041095890411,843,ingham
01802,"[50,60)",Male,2020-03-01,472.6246575342466,1496.0876712328768,45.12328767123288,35.43013698630137,196.2027397260274,19.386301369863016,245,ingham
02701,"[50,60)",Male,2020-03-01,85.9013698630137,2789.956164383562,56.487671232876714,23.73150684931507,45.79178082191781,11.6986301369863,435,washtenaw
02703,"[50,60)",Male,2020-03-01,566.5479452054794,1638.1424657534246,132.02739726027397,29.747945205479457,66.84931506849315,7.687671232876712,552,washtenaw
02702,"[50,60)",Male,2020-03-01,140.04931506849314,1437.9287671232878,124.33972602739726,23.3972602739726,45.12328767123288,4.345205479452055,232,washtenaw
01701,"[50,60)",Male,2020-03-01,160.77260273972604,4491.605479452055,32.75616438356165,36.76712328767123,96.93150684931508,23.063013698630137,878,genesee
01704,"[50,60)",Male,2020-03-01,47.12876712328767,4461.523287671233,15.04109589041096,33.75890410958904,67.18356164383562,18.04931506849315,1201,genesee
01702,"[50,60)",Male,2020-03-01,394.07671232876714,2001.468493150685,21.39178082191781,30.08219178082192,56.15342465753425,16.043835616438358,427,genesee
01703,"[50,60)",Male,2020-03-01,1111.3698630136987,946.2520547945206,9.35890410958904,37.1013698630137,55.15068493150685,12.367123287671234,117,genesee
02906,"[50,60)",Male,2020-03-01,288.7890410958904,3439.06301369863,240.65753424657535,40.778082191780825,44.45479452054795,5.347945205479452,1187,oakland
02904,"[50,60)",Male,2020-03-01,709.6054794520549,2388.1917808219177,53.14520547945206,40.44383561643835,179.15616438356165,12.7013698630137,425,oakland
02907,"[50,60)",Male,2020-03-01,1373.0849315068494,2242.460273972603,137.04109589041096,42.78356164383562,38.104109589041094,5.013698630136987,1201,oakland
